Date,S&P Index,ETF Price
2014-12-08,2060.310059,1.61332276
2014-12-09,2059.820068,1.612939073
2014-12-10,2026.140015,1.586565957
2014-12-11,2035.329956,1.593762127
2014-12-12,2002.329956,1.567921526
2014-12-15,1989.630005,1.557976848
2014-12-16,1972.73999,1.544751146
2014-12-17,2012.890015,1.576190564
2014-12-18,2061.22998,1.614043103
2014-12-19,2070.649902,1.621419359
2014-12-22,2078.540039,1.627597719
2014-12-23,2082.169922,1.630440093
2014-12-24,2081.879883,1.630212979
2014-12-26,2088.77002,1.635608291
2014-12-29,2090.570068,1.637017815
2014-12-30,2080.350098,1.629015083
2014-12-31,2058.899902,1.612218539
2015-01-02,2058.199951,1.611670443
2015-01-05,2020.579956,1.582212161
2015-01-06,2002.609985,1.568140802
2015-01-07,2025.900024,1.586378033
2015-01-08,2062.139893,1.614755609
2015-01-09,2044.810059,1.601185508
2015-01-12,2028.26001,1.588226016
2015-01-13,2023.030029,1.584130687
2015-01-14,2011.27002,1.57492203
2015-01-15,1992.670044,1.560357346
2015-01-16,2019.420044,1.581303894
2015-01-20,2022.550049,1.58375484
2015-01-21,2032.119995,1.591248572
2015-01-22,2063.149902,1.615546495
2015-01-23,2051.820068,1.606674685
2015-01-26,2057.090088,1.610801366
2015-01-27,2029.550049,1.589236179
2015-01-28,2002.160034,1.567788468
2015-01-29,2021.25,1.582736838
2015-01-30,1994.98999,1.562173976
2015-02-02,2020.849976,1.5824236
2015-02-03,2050.030029,1.605272998
2015-02-04,2041.51001,1.598601409
2015-02-05,2062.52002,1.615053267
2015-02-06,2055.469971,1.609532736
2015-02-09,2046.73999,1.602696737
2015-02-10,2068.590088,1.619806424
2015-02-11,2068.530029,1.619759395
2015-02-12,2088.47998,1.635381175
2015-02-13,2096.98999,1.642044926
2015-02-17,2100.340088,1.644668215
2015-02-18,2099.679932,1.644151281
2015-02-19,2097.449951,1.642405098
2015-02-20,2110.300049,1.652467348
2015-02-23,2109.659912,1.65196609
2015-02-24,2115.47998,1.656523485
2015-02-25,2113.860107,1.655255046
2015-02-26,2110.73999,1.652811843
2015-02-27,2104.5,1.647925628
2015-03-02,2117.389893,1.65801904
2015-03-03,2107.780029,1.65049405
2015-03-04,2098.530029,1.643250851
2015-03-05,2101.040039,1.645216311
2015-03-06,2071.26001,1.621897103
2015-03-09,2079.429932,1.628294548
2015-03-10,2044.160034,1.600676507
2015-03-11,2040.23999,1.597606922
2015-03-12,2065.949951,1.617739069
2015-03-13,2053.399902,1.607911772
2015-03-16,2081.189941,1.629672721
2015-03-17,2074.280029,1.624261924
2015-03-18,2099.5,1.644010386
2015-03-19,2089.27002,1.635999815
2015-03-20,2108.100098,1.65074468
2015-03-23,2104.419922,1.647862923
2015-03-24,2091.5,1.637745997
2015-03-25,2061.050049,1.613902208
2015-03-26,2056.149902,1.610065155
2015-03-27,2061.02002,1.613878694
2015-03-30,2086.23999,1.633627154
2015-03-31,2067.889893,1.619258138
2015-04-01,2059.689941,1.612837177
2015-04-02,2066.959961,1.618529956
2015-04-06,2080.620117,1.629226521
2015-04-07,2076.330078,1.625867212
2015-04-08,2081.899902,1.630228655
2015-04-09,2091.179932,1.637495369
2015-04-10,2102.060059,1.646015036
2015-04-13,2092.429932,1.638474179
2015-04-14,2095.840088,1.641144497
2015-04-15,2106.629883,1.64959343
2015-04-16,2104.98999,1.648309314
2015-04-17,2081.179932,1.629664883
2015-04-20,2100.399902,1.644715053
2015-04-21,2097.290039,1.642279879
2015-04-22,2107.959961,1.650634946
2015-04-23,2112.929932,1.654526674
2015-04-24,2117.689941,1.658253992
2015-04-27,2108.919922,1.651386642
2015-04-28,2114.76001,1.655959714
2015-04-29,2106.850098,1.649765869
2015-04-30,2085.51001,1.633055544
2015-05-01,2108.290039,1.650893413
2015-05-04,2114.48999,1.655748275
2015-05-05,2089.459961,1.636148548
2015-05-06,2080.149902,1.62885832
2015-05-07,2088,1.635005327
2015-05-08,2116.100098,1.657009068
2015-05-11,2105.330078,1.64857562
2015-05-12,2099.120117,1.643712919
2015-05-13,2098.47998,1.64321166
2015-05-14,2121.100098,1.660924311
2015-05-15,2122.72998,1.662200587
2015-05-18,2129.199951,1.667266889
2015-05-19,2127.830078,1.666194211
2015-05-20,2125.850098,1.664643791
2015-05-21,2130.820068,1.668535519
2015-05-22,2126.060059,1.664808201
2015-05-26,2104.199951,1.647690675
2015-05-27,2123.47998,1.662787874
2015-05-28,2120.790039,1.660681519
2015-05-29,2107.389893,1.650188555
2015-06-01,2111.72998,1.653587053
2015-06-02,2109.600098,1.651919252
2015-06-03,2114.070068,1.655419456
2015-06-04,2095.840088,1.641144497
2015-06-05,2092.830078,1.638787513
2015-06-08,2079.280029,1.628177167
2015-06-09,2080.149902,1.62885832
2015-06-10,2105.199951,1.648473724
2015-06-11,2108.860107,1.651339804
2015-06-12,2094.110107,1.639789838
2015-06-15,2084.429932,1.632209791
2015-06-16,2096.290039,1.64149683
2015-06-17,2100.439941,1.644746405
2015-06-18,2121.23999,1.661033853
2015-06-19,2109.98999,1.652224557
2015-06-22,2122.850098,1.662294645
2015-06-23,2124.199951,1.663351646
2015-06-24,2108.580078,1.651120527
2015-06-25,2102.310059,1.646210798
2015-06-26,2101.48999,1.645568644
2015-06-29,2057.639893,1.61123189
2015-06-30,2063.110107,1.615515333
2015-07-01,2077.419922,1.626720613
2015-07-02,2076.780029,1.626219546
2015-07-06,2068.76001,1.619939482
2015-07-07,2081.340088,1.629790293
2015-07-08,2046.680054,1.602649805
2015-07-09,2051.310059,1.606275323
2015-07-10,2076.620117,1.626094327
2015-07-13,2099.600098,1.644088767
2015-07-14,2108.949951,1.651410156
2015-07-15,2107.399902,1.650196392
2015-07-16,2124.290039,1.663422189
2015-07-17,2126.639893,1.665262239
2015-07-20,2128.280029,1.666546545
2015-07-21,2119.209961,1.659444242
2015-07-22,2114.149902,1.65548197
2015-07-23,2102.149902,1.646085387
2015-07-24,2079.649902,1.628466796
2015-07-27,2067.639893,1.619062376
2015-07-28,2093.25,1.639116332
2015-07-29,2108.570068,1.651112689
2015-07-30,2108.629883,1.651159527
2015-07-31,2103.840088,1.647408885
2015-08-03,2098.040039,1.642867165
2015-08-04,2093.320068,1.639171199
2015-08-05,2099.840088,1.644276691
2015-08-06,2083.560059,1.631528638
2015-08-07,2077.570068,1.626838185
2015-08-10,2104.179932,1.647674999
2015-08-11,2084.070068,1.631928
2015-08-12,2086.050049,1.633478421
2015-08-13,2083.389893,1.63139539
2015-08-14,2091.540039,1.63777735
2015-08-17,2102.439941,1.646312502
2015-08-18,2096.919922,1.641990059
2015-08-19,2079.610107,1.628435634
2015-08-20,2035.72998,1.594075365
2015-08-21,1970.890015,1.543302526
2015-08-24,1893.209961,1.482475274
2015-08-25,1867.609985,1.462429251
2015-08-26,1940.51001,1.519513508
2015-08-27,1987.660034,1.556434265
2015-08-28,1988.869995,1.557381723
2015-08-31,1972.180054,1.544312689
2015-09-01,1913.849976,1.498637407
2015-09-02,1948.859985,1.526051943
2015-09-03,1951.130005,1.527829479
2015-09-04,1921.219971,1.504408471
2015-09-08,1969.410034,1.542143629
2015-09-09,1942.040039,1.520711595
2015-09-10,1952.290039,1.528737842
2015-09-11,1961.050049,1.535597355
2015-09-14,1953.030029,1.52931729
2015-09-15,1978.089966,1.548940437
2015-09-16,1995.310059,1.562424606
2015-09-17,1990.199951,1.558423143
2015-09-18,1958.030029,1.533232533
2015-09-21,1966.969971,1.540232941
2015-09-22,1942.73999,1.52125969
2015-09-23,1938.76001,1.518143173
2015-09-24,1932.23999,1.513037681
2015-09-25,1931.339966,1.512332918
2015-09-28,1881.77002,1.473517245
2015-09-29,1884.089966,1.475333875
2015-09-30,1920.030029,1.503476689
2015-10-01,1923.819946,1.506444378
2015-10-02,1951.359985,1.528009565
2015-10-05,1987.050049,1.555956617
2015-10-06,1979.920044,1.550373477
2015-10-07,1995.829956,1.56283171
2015-10-08,2013.430054,1.576613441
2015-10-09,2014.890015,1.577756661
2015-10-12,2017.459961,1.579769054
2015-10-13,2003.689941,1.56898646
2015-10-14,1994.23999,1.56158669
2015-10-15,2023.859985,1.584780583
2015-10-16,2033.109985,1.592023782
2015-10-19,2033.660034,1.592454497
2015-10-20,2030.77002,1.590191476
2015-10-21,2018.939941,1.58092795
2015-10-22,2052.51001,1.607214943
2015-10-23,2075.149902,1.624943077
2015-10-26,2071.179932,1.621834398
2015-10-27,2065.889893,1.617692041
2015-10-28,2090.350098,1.636845568
2015-10-29,2089.409912,1.636109357
2015-10-30,2079.360107,1.628239872
2015-11-02,2104.050049,1.647573295
2015-11-03,2109.790039,1.652067985
2015-11-04,2102.310059,1.646210798
2015-11-05,2099.929932,1.644347043
2015-11-06,2099.199951,1.643775433
2015-11-09,2078.580078,1.627629071
2015-11-10,2081.719971,1.63008776
2015-11-11,2075,1.624825697
2015-11-12,2045.969971,1.602093775
2015-11-13,2023.040039,1.584138526
2015-11-16,2053.189941,1.607747362
2015-11-17,2050.439941,1.605593979
2015-11-18,2083.580078,1.631544314
2015-11-19,2081.23999,1.629711912
2015-11-20,2089.169922,1.635921433
2015-11-23,2086.590088,1.633901298
2015-11-24,2089.139893,1.635897919
2015-11-25,2088.870117,1.635686671
2015-11-27,2090.110107,1.636657644
2015-11-30,2080.409912,1.62906192
2015-12-01,2102.629883,1.646461236
2015-12-02,2079.51001,1.628357253
2015-12-03,2049.620117,1.604952017
2015-12-04,2091.689941,1.63789473
2015-12-07,2077.070068,1.62644666
2015-12-08,2063.590088,1.615891182
2015-12-09,2047.619995,1.603385824
2015-12-10,2052.22998,1.606995666
2015-12-11,2012.369995,1.575783363
2015-12-14,2021.939941,1.583277096
2015-12-15,2043.410034,1.60008922
2015-12-16,2073.070068,1.623314466
2015-12-17,2041.890015,1.598898972
2015-12-18,2005.550049,1.570443015
2015-12-21,2021.150024,1.582658552
2015-12-22,2038.969971,1.596612435
2015-12-23,2064.290039,1.616439277
2015-12-24,2060.98999,1.613855179
2015-12-28,2056.5,1.610339299
2015-12-29,2078.360107,1.627456823
2015-12-30,2063.360107,1.615711096
2015-12-31,2043.939941,1.600504163
2016-01-04,2012.660034,1.576010478
2016-01-05,2016.709961,1.579181767
2016-01-06,1990.26001,1.558470172
2016-01-07,1943.089966,1.521533739
2016-01-08,1922.030029,1.505042786
2016-01-11,1923.670044,1.506326997
2016-01-12,1938.680054,1.518080564
2016-01-13,1890.280029,1.480180995
2016-01-14,1921.839966,1.504893957
2016-01-15,1880.329956,1.472389605
2016-01-19,1881.329956,1.473172654
2016-01-20,1859.329956,1.455945586
2016-01-21,1868.98999,1.463509861
2016-01-22,1906.900024,1.493195258
2016-01-25,1877.079956,1.469844697
2016-01-26,1903.630005,1.490634674
2016-01-27,1882.949951,1.474441188
2016-01-28,1893.359985,1.48259275
2016-01-29,1940.23999,1.519302069
2016-02-01,1939.380005,1.518628659
2016-02-02,1903.030029,1.490164864
2016-02-03,1912.530029,1.497603825
2016-02-04,1915.449951,1.499890266
2016-02-05,1880.050049,1.472170424
2016-02-08,1853.439941,1.451333418
2016-02-09,1852.209961,1.450370284
2016-02-10,1851.859985,1.450096236
2016-02-11,1829.079956,1.432258368
2016-02-12,1864.780029,1.460213258
2016-02-16,1895.579956,1.484331095
2016-02-17,1926.819946,1.508793523
2016-02-18,1917.829956,1.501753925
2016-02-19,1917.780029,1.50171483
2016-02-22,1945.5,1.523420912
2016-02-23,1921.27002,1.504447662
2016-02-24,1929.800049,1.511127089
2016-02-25,1951.699951,1.528275775
2016-02-26,1948.050049,1.525417724
2016-02-29,1932.22998,1.513029843
2016-03-01,1978.349976,1.549144038
2016-03-02,1986.449951,1.555486711
2016-03-03,1993.400024,1.560928955
2016-03-04,1999.98999,1.566089219
2016-03-07,2001.76001,1.56747523
2016-03-08,1979.26001,1.549856638
2016-03-09,1989.26001,1.557687124
2016-03-10,1989.569946,1.557929819
2016-03-11,2022.189941,1.583472858
2016-03-14,2019.640015,1.581476142
2016-03-15,2015.930054,1.578571062
2016-03-16,2027.219971,1.587411615
2016-03-17,2040.589966,1.59788097
2016-03-18,2049.580078,1.604920664
2016-03-21,2051.600098,1.606502438
2016-03-22,2049.800049,1.605092912
2016-03-23,2036.709961,1.594842738
2016-03-24,2035.939941,1.594239775
2016-03-28,2037.050049,1.595109043
2016-03-29,2055.01001,1.609172564
2016-03-30,2063.949951,1.616172972
2016-03-31,2059.73999,1.612876368
2016-04-01,2072.780029,1.623087352
2016-04-04,2066.129883,1.617879965
2016-04-05,2045.170044,1.601467393
2016-04-06,2066.659912,1.618295003
2016-04-07,2041.910034,1.598914647
2016-04-08,2047.599976,1.603370148
2016-04-11,2041.98999,1.598977257
2016-04-12,2061.719971,1.614426789
2016-04-13,2082.419922,1.630635856
2016-04-14,2082.780029,1.630917837
2016-04-15,2080.72998,1.629312549
2016-04-18,2094.340088,1.639969924
2016-04-19,2100.800049,1.645028387
2016-04-20,2102.399902,1.64628115
2016-04-21,2091.47998,1.637730321
2016-04-22,2091.580078,1.637808702
2016-04-25,2087.790039,1.634840918
2016-04-26,2091.699951,1.637902569
2016-04-27,2095.149902,1.640604048
2016-04-28,2075.810059,1.625460012
2016-04-29,2065.300049,1.617230164
2016-05-02,2081.429932,1.629860645
2016-05-03,2063.370117,1.615718934
2016-05-04,2051.120117,1.606126589
2016-05-05,2050.629883,1.605742712
2016-05-06,2057.139893,1.610840366
2016-05-09,2058.689941,1.612054129
2016-05-10,2084.389893,1.632178439
2016-05-11,2064.459961,1.616572335
2016-05-12,2064.110107,1.616298382
2016-05-13,2046.609985,1.602594937
2016-05-16,2066.659912,1.618295003
2016-05-17,2047.209961,1.603064747
2016-05-18,2047.630005,1.603393662
2016-05-19,2040.040039,1.597450351
2016-05-20,2052.320068,1.607066209
2016-05-23,2048.040039,1.603714739
2016-05-24,2076.060059,1.625655774
2016-05-25,2090.540039,1.636994301
2016-05-26,2090.100098,1.636649806
2016-05-27,2099.060059,1.64366589
2016-05-31,2096.949951,1.642013573
2016-06-01,2099.330078,1.643877328
2016-06-02,2105.26001,1.648520753
2016-06-03,2099.129883,1.643720566
2016-06-06,2109.409912,1.651770328
2016-06-07,2112.129883,1.653900197
2016-06-08,2119.120117,1.659373889
2016-06-09,2115.47998,1.656523485
2016-06-10,2096.070068,1.641324582
2016-06-13,2079.060059,1.62800492
2016-06-14,2075.320068,1.625076325
2016-06-15,2071.5,1.622085027
2016-06-16,2077.98999,1.627167004
2016-06-17,2071.219971,1.62186575
2016-06-20,2083.25,1.631285847
2016-06-21,2088.899902,1.635709994
2016-06-22,2085.449951,1.633008515
2016-06-23,2113.320068,1.654832169
2016-06-24,2037.410034,1.595390929
2016-06-27,2000.540039,1.566519934
2016-06-28,2036.089966,1.594357252
2016-06-29,2070.77002,1.621513417
2016-06-30,2098.860107,1.643509318
2016-07-01,2102.949951,1.646711865
2016-07-05,2088.550049,1.635436043
2016-07-06,2099.72998,1.644190471
2016-07-07,2097.899902,1.642757431
2016-07-08,2129.899902,1.667814984
2016-07-11,2137.159912,1.673499924
2016-07-12,2152.139893,1.685229976
2016-07-13,2152.429932,1.685457091
2016-07-14,2163.75,1.694321254
2016-07-15,2161.73999,1.692747318
2016-07-18,2166.889893,1.696779942
2016-07-19,2163.780029,1.694344768
2016-07-20,2173.02002,1.701580129
2016-07-21,2165.169922,1.695433121
2016-07-22,2175.030029,1.703154064
2016-07-25,2168.47998,1.698025057
2016-07-26,2169.179932,1.698573154
2016-07-27,2166.580078,1.696537342
2016-07-28,2170.060059,1.699262336
2016-07-29,2173.600098,1.702034358
2016-08-01,2170.840088,1.699873137
2016-08-02,2157.030029,1.68905919
2016-08-03,2163.790039,1.694352606
2016-08-04,2164.25,1.694712778
2016-08-05,2182.870117,1.709293233
2016-08-08,2180.889893,1.707742622
2016-08-09,2181.73999,1.708408289
2016-08-10,2175.48999,1.703514235
2016-08-11,2185.790039,1.711579674
2016-08-12,2184.050049,1.710217177
2016-08-15,2190.149902,1.714993658
2016-08-16,2178.149902,1.705597076
2016-08-17,2182.219971,1.708784137
2016-08-18,2187.02002,1.712542808
2016-08-19,2183.870117,1.710076282
2016-08-22,2182.639893,1.709112956
2016-08-23,2186.899902,1.71244875
2016-08-24,2175.439941,1.703475045
2016-08-25,2172.469971,1.701149414
2016-08-26,2169.040039,1.698463611
2016-08-29,2180.379883,1.707343259
2016-08-30,2176.120117,1.704007655
2016-08-31,2170.949951,1.699959165
2016-09-01,2170.860107,1.699888812
2016-09-02,2179.97998,1.707030115
2016-09-06,2186.47998,1.712119931
2016-09-07,2186.159912,1.711869302
2016-09-08,2181.300049,1.708063794
2016-09-09,2127.810059,1.666178536
2016-09-12,2159.040039,1.690633126
2016-09-13,2127.02002,1.665559897
2016-09-14,2125.77002,1.664581086
2016-09-15,2147.26001,1.681408791
2016-09-16,2139.159912,1.675066021
2016-09-19,2139.120117,1.67503486
2016-09-20,2139.76001,1.675535927
2016-09-21,2163.120117,1.693828025
2016-09-22,2177.179932,1.704837542
2016-09-23,2164.689941,1.695057273
2016-09-26,2146.100098,1.680500524
2016-09-27,2159.929932,1.691329955
2016-09-28,2171.370117,1.700288175
2016-09-29,2151.129883,1.684439089
2016-09-30,2168.27002,1.697860649
2016-10-03,2161.199951,1.692324441
2016-10-04,2150.48999,1.683938022
2016-10-05,2159.72998,1.691173383
2016-10-06,2160.77002,1.691987785
2016-10-07,2153.73999,1.68648293
2016-10-10,2163.659912,1.69425071
2016-10-11,2136.72998,1.673163267
2016-10-12,2139.179932,1.675081698
2016-10-13,2132.550049,1.669890178
2016-10-14,2132.97998,1.670226835
2016-10-17,2126.5,1.665152696
2016-10-18,2139.600098,1.675410708
2016-10-19,2144.290039,1.67908316
2016-10-20,2141.340088,1.676773205
2016-10-21,2141.159912,1.676632118
2016-10-24,2151.330078,1.684595852
2016-10-25,2143.159912,1.678198215
2016-10-26,2139.429932,1.67527746
2016-10-27,2133.040039,1.670273864
2016-10-28,2126.409912,1.665082153
2016-10-31,2126.149902,1.664878552
2016-11-01,2111.719971,1.653579216
2016-11-02,2097.939941,1.642788784
2016-11-03,2088.659912,1.635522071
2016-11-04,2085.179932,1.632797077
2016-11-07,2131.52002,1.669083615
2016-11-08,2139.560059,1.675379356
2016-11-09,2163.26001,1.693937568
2016-11-10,2167.47998,1.697242009
2016-11-11,2164.449951,1.694869349
2016-11-14,2164.199951,1.694673587
2016-11-15,2180.389893,1.707351097
2016-11-16,2176.939941,1.704649617
2016-11-17,2187.120117,1.712621189
2016-11-18,2181.899902,1.708533508
2016-11-21,2198.179932,1.721281561
2016-11-22,2202.939941,1.725008879
2016-11-23,2204.719971,1.726402729
2016-11-25,2213.350098,1.733160537
2016-11-28,2201.719971,1.724053583
2016-11-29,2204.659912,1.7263557
2016-11-30,2198.810059,1.721774981
2016-12-01,2191.080078,1.715722031
2016-12-02,2191.949951,1.716403184
2016-12-05,2204.709961,1.726394891
2016-12-06,2212.22998,1.732283431
2016-12-07,2241.350098,1.755085896
2016-12-08,2246.189941,1.758875728
2016-12-09,2259.530029,1.769321664
2016-12-12,2256.959961,1.767309176
2016-12-13,2271.719971,1.77886698
2016-12-14,2253.280029,1.764427611
2016-12-15,2262.030029,1.771279286
2016-12-16,2258.070068,1.768178444
2016-12-19,2262.530029,1.77167081
2016-12-20,2270.76001,1.778115284
2016-12-21,2265.179932,1.773745813
2016-12-22,2260.959961,1.77044137
2016-12-23,2263.790039,1.772657459
2016-12-27,2268.879883,1.776643054
2016-12-28,2249.919922,1.761796484
2016-12-29,2249.26001,1.761279741
2016-12-30,2238.830078,1.753112598
